ano,mes,sigla_uf,id_municipio,id_municipio_6,cnae_2_secao,cnae_2_subclasse,cbo_2002,saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,salario_mensal,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,tipo_deficiencia,indicador_trabalho_intermitente,indicador_trabalho_parcial,tamanho_estabelecimento_janeiro,indicador_aprendiz,origem_informacao,indicador_fora_prazo
2020,10,PR,4125506,412550,C,1091102,521140,1,101,7,,,6,3,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4125506,412550,C,1091102,513505,1,101,7,,,6,1,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,C,1091102,521140,-1,101,6,,,6,3,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4125506,412550,O,8411600,515105,-1,999,7,,,6,1,,0,1,40,0,0,0,8,0,2,1
2020,10,PR,4119905,411990,G,4721102,513435,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4115200,411520,I,5611201,514120,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,N,7830200,415205,-1,101,7,,,6,1,,0,1,43,0,0,0,9,0,1,1
2020,10,PR,4104402,410440,G,4530703,914405,-1,999,7,,,1,1,,0,1,31,0,0,0,2,0,2,1
2020,10,PR,4106902,410690,F,4399103,710205,1,999,5,,,6,1,,0,1,20,0,0,0,3,0,2,1
2020,10,PR,4104303,410430,G,4729699,521110,-1,101,8,,,1,3,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4122404,412240,G,4530703,521110,1,101,7,,,6,1,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,F,4330499,715210,1,101,7,,,1,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,G,4782201,421125,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4119905,411990,S,9491000,514320,-1,101,3,,,3,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4109401,410940,F,4120400,715505,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4107009,410700,G,4671100,521110,-1,101,7,,,2,1,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,G,4744099,521110,-1,999,7,,,9,1,,0,1,31,0,9,9,4,0,3,1
2020,10,PR,4104303,410430,Q,8711502,516210,-1,101,7,,,6,3,,0,1,43,0,0,0,6,0,1,1
2020,10,PR,4106902,410690,S,9491000,516210,1,101,7,,,1,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4112751,411275,G,4744002,142105,1,999,7,,,1,3,,0,1,20,0,0,0,4,0,2,1
2020,10,PR,4105805,410580,I,5620102,513425,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4108304,410830,H,4930202,782510,-1,101,7,,,6,1,,0,1,31,0,0,9,5,0,1,1
2020,10,PR,4119905,411990,G,4672900,521110,-1,101,7,,,6,1,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,G,4754701,715545,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4115200,411520,N,8121400,514325,1,999,7,,,6,3,,0,1,20,0,0,0,1,0,2,1
2020,10,PR,4106902,410690,N,8121400,514320,-1,101,7,,,1,3,,0,1,40,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,N,7820500,784205,-1,106,7,,,3,3,,0,1,43,0,0,0,8,0,1,1
2020,10,PR,4106902,410690,N,8211300,212405,1,101,9,,,1,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4125209,412520,C,1011201,784105,-1,101,6,,,6,3,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4120804,412080,C,2599302,730105,-1,101,7,,,1,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4112751,411275,A,161099,641015,1,999,7,,,1,1,,0,1,20,0,0,0,1,0,2,1
2020,10,PR,4104204,410420,H,4930202,782510,-1,999,7,,,9,1,,0,1,31,0,9,9,5,0,3,1
2020,10,PR,4106902,410690,N,8220200,421310,-1,101,7,,,6,3,,0,1,31,0,0,0,6,0,1,1
2020,10,PR,4106902,410690,H,4930202,411005,1,101,8,,,1,3,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,C,1521100,784205,1,101,7,,,6,1,,0,1,10,0,0,0,6,0,1,1
2020,10,PR,4106902,410690,F,4221902,731125,1,999,5,,,6,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4125605,412560,N,7830200,411005,1,101,8,,,1,1,,0,1,20,0,0,0,9,0,1,1
2020,10,PR,4118204,411820,F,4292802,514320,1,111,7,,,3,3,,0,1,20,0,1,9,1,0,1,1
2020,10,PR,4125506,412550,N,7820500,513425,-1,999,7,,,9,3,,0,1,31,0,9,9,9,0,3,1
2020,10,PR,4127700,412770,F,4399103,724315,-1,101,4,,,6,1,,0,1,90,0,0,0,2,0,1,1
2020,10,PR,4109401,410940,F,4120400,717020,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,N,8020001,951315,1,101,7,,,6,1,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4115200,411520,G,4781400,521110,1,101,7,,,1,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4104303,410430,G,4729699,521110,-1,101,8,,,1,3,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4123402,412340,G,4711302,848305,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4101408,410140,C,1411801,919205,1,101,7,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,K,6619302,521110,1,101,7,,,2,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4128203,412820,Q,8630504,252405,-1,101,9,,,1,3,,0,1,90,0,0,0,5,0,1,1
2020,10,PR,4115200,411520,G,4772500,521110,-1,101,7,,,1,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4109708,410970,N,8130300,632120,-1,101,5,,,6,1,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4125803,412580,F,4292801,411005,1,101,7,,,1,3,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4119905,411990,I,5611201,513415,-1,101,7,,,6,3,,0,1,43,0,0,0,1,0,1,1
2020,10,PR,4101408,410140,C,1412601,784205,-1,101,7,,,6,1,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4115200,411520,F,4399103,717020,1,999,7,,,6,1,,9,4,20,0,0,0,1,0,2,1
2020,10,PR,4115200,411520,Q,8610102,322415,-1,999,7,,,6,3,,0,1,40,0,0,0,2,0,2,1
2020,10,PR,4106902,410690,H,4930202,782310,-1,101,7,,,6,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4111258,411125,M,7112000,632120,-1,999,3,,,1,1,,0,1,40,0,0,0,5,0,2,1
2020,10,PR,4107652,410765,G,4712100,514120,1,101,7,,,6,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,G,4685100,414110,-1,101,7,,,1,1,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4125506,412550,G,4530703,411005,1,101,8,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4113700,411370,N,8211300,715230,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4113700,411370,E,3701100,514325,-1,999,6,,,1,1,,0,1,31,0,0,0,3,0,2,1
2020,10,PR,4126108,412610,F,4399103,715725,1,101,2,,,1,1,,0,4,20,0,0,9,1,0,1,1
2020,10,PR,4107504,410750,A,111399,622020,1,101,7,,,1,1,,2,3,20,0,0,0,99,0,1,1
2020,10,PR,4106902,410690,M,6920601,413110,-1,101,80,,,6,3,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4108304,410830,H,4930202,782510,-1,101,7,,,6,1,,0,1,31,0,0,9,5,0,1,1
2020,10,PR,4125506,412550,F,4110700,411010,-1,101,9,,,6,3,,0,1,31,0,0,0,6,0,1,1
2020,10,PR,4118501,411850,F,4330402,717020,1,101,7,,,6,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,N,7820500,784205,-1,106,7,,,1,3,,0,1,43,0,0,0,8,0,1,1
2020,10,PR,4115200,411520,F,4330404,723310,1,999,7,,,2,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4113700,411370,I,5611203,262705,-1,101,4,,,1,1,,0,1,60,0,0,0,2,0,1,1
2020,10,PR,4108403,410840,G,4744004,717010,1,999,5,,,1,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4109401,410940,H,4930202,514320,1,999,7,,,1,1,,0,1,20,0,0,1,5,0,2,1
2020,10,PR,4106902,410690,I,5611201,513505,-1,999,6,,,1,3,,0,1,31,0,0,0,6,0,2,1
2020,10,PR,4108007,410800,A,161003,623110,1,999,5,,,3,1,,0,1,20,0,0,0,1,0,2,1
2020,10,PR,4117701,411770,I,5611201,513505,-1,101,7,,,1,3,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4119905,411990,F,4110700,715230,-1,101,7,,,1,1,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4115200,411520,G,4782201,521110,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4109401,410940,G,4721102,513405,1,101,7,,,6,3,,0,1,10,0,0,0,5,0,1,1
2020,10,PR,4125803,412580,C,3321000,724315,1,101,7,,,1,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,-1,101,5,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,PR,4125605,412560,N,7830200,411005,-1,101,8,,,1,1,,0,1,40,0,0,0,9,0,1,1
2020,10,PR,4104303,410430,F,4399103,717020,-1,999,7,,,6,1,,0,1,45,0,0,0,1,0,2,1
2020,10,PR,4111258,411125,M,7112000,412205,1,999,3,,,1,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4104808,410480,N,8211300,411005,1,101,7,,,1,3,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,N,8111700,514320,-1,999,7,,,9,1,,0,1,31,0,9,9,5,0,3,1
2020,10,PR,4115200,411520,F,4330404,716610,1,999,7,,,3,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4125605,412560,N,7830200,411005,1,101,8,,,3,3,,0,1,20,0,0,0,9,0,1,1
2020,10,PR,4114104,411410,N,8011101,517420,1,101,7,,,1,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,2,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4106902,410690,F,4221902,782305,1,999,7,,,6,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4106902,410690,G,4712100,513435,-1,101,7,,,6,3,,0,1,40,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,C,1521100,784205,-1,101,7,,,6,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4113700,411370,N,8211300,715230,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4115200,411520,F,4313400,911305,1,101,7,,,1,1,,0,1,20,0,0,0,6,0,1,1
2020,10,PR,4127205,412720,H,4921301,782510,1,101,5,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,G,4772500,521140,1,101,7,,,3,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4119905,411990,G,4711302,351605,-1,101,7,,,1,1,,0,1,43,0,0,0,4,0,1,1
2020,10,PR,4120705,412070,S,9430800,514120,-1,999,7,,,1,3,,0,1,31,0,0,0,5,0,2,1
2020,10,PR,4127700,412770,F,4399103,715615,1,106,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4111803,411180,A,113000,622110,-1,101,3,,,1,1,,0,1,60,2,0,0,5,0,1,1
2020,10,PR,4128203,412820,E,3811400,992225,-1,101,7,,,1,3,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4111001,411100,H,4930202,342315,-1,101,6,,,1,1,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4124608,412460,C,2513600,724315,-1,101,7,,,2,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,G,4772500,514225,1,101,7,,,1,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,-1,101,7,,,2,3,,0,1,31,0,0,0,10,0,1,1
2020,10,PR,4104253,410425,G,4754701,791135,-1,101,7,,,6,1,,0,1,31,0,0,0,4,0,1,1
2020,10,PR,4110656,411065,A,161003,641015,1,101,7,,,1,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4115200,411520,J,6201501,317110,1,101,9,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4104303,410430,F,4399199,715210,1,999,7,,,6,1,,9,4,20,0,0,0,1,0,2,1
2020,10,PR,4103701,410370,Q,8610102,223505,-1,101,80,,,1,3,,0,1,40,0,0,0,7,0,1,1
2020,10,PR,4114807,411480,G,4520006,992115,-1,101,7,,,6,1,,0,1,40,0,0,0,2,0,1,1
2020,10,PR,4107652,410765,C,1096100,513505,-1,999,4,,,9,1,,0,1,31,0,9,9,5,0,3,1
2020,10,PR,4118204,411820,M,7119703,725705,-1,101,7,,,1,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4105805,410580,F,4120400,717020,-1,101,7,,,6,1,,0,1,40,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,F,4399102,715545,-1,111,7,,,6,1,,0,1,40,0,1,0,1,0,2,1
2020,10,PR,4107207,410720,J,6110803,732130,-1,101,7,,,1,1,,0,1,40,0,0,0,3,0,1,1
2020,10,PR,4113700,411370,H,4930201,715505,-1,101,5,,,1,1,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4104451,410445,G,4744002,414210,-1,999,7,,,1,1,,0,1,40,0,0,0,2,0,2,1
2020,10,PR,4125506,412550,G,4729699,524105,-1,101,7,,,1,1,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4118204,411820,F,4292802,833125,1,111,7,,,3,1,,0,1,20,0,1,9,1,0,1,1
2020,10,PR,4119905,411990,M,7112000,715305,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4100400,410040,F,4120400,716510,1,101,7,,,6,1,,0,4,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,G,4669999,252715,1,101,9,,,1,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4104303,410430,Q,8711502,516210,-1,101,9,,,1,3,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4114807,411480,G,4755502,521110,1,101,7,,,1,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,M,7120100,214410,-1,999,9,,,9,1,,0,1,31,0,9,9,3,0,3,1
2020,10,PR,4104808,410480,G,4781400,521110,-1,101,7,,,1,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4109401,410940,F,4120400,715210,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,G,4789005,784205,1,999,7,,,1,3,,0,1,20,0,0,0,1,0,2,1
2020,10,PR,4106902,410690,N,8220200,521110,-1,101,7,,,3,3,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4118709,411870,M,7119701,214205,-1,101,9,,,6,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4115200,411520,G,4782201,141415,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4112751,411275,G,4744002,521110,1,999,7,,,1,1,,0,1,20,0,0,0,4,0,2,1
2020,10,PR,4106902,410690,G,4669999,715615,1,101,7,,,3,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4115200,411520,I,5611201,513435,-1,999,7,,,3,3,,0,1,40,0,0,0,5,0,2,1
2020,10,PR,4127106,412710,H,4930201,783225,1,101,5,,,6,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4120705,412070,C,2330302,782220,1,999,6,,,1,1,,0,1,20,0,0,0,1,0,2,1
2020,10,PR,4108304,410830,H,4930202,782510,1,101,7,,,6,1,,0,1,20,0,0,9,5,0,1,1
2020,10,PR,4108304,410830,Q,8650004,142320,-1,101,9,,,1,3,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,H,5240199,415210,-1,101,5,,,3,1,,0,1,31,0,0,0,8,0,1,1
2020,10,PR,4115705,411570,G,4712100,848510,-1,999,7,,,6,1,,0,1,40,0,0,0,3,0,2,1
2020,10,PR,4106902,410690,F,4120400,782310,-1,101,5,,,1,1,,0,1,90,0,0,0,6,0,1,1
2020,10,PR,4110656,411065,A,161003,641015,-1,101,7,,,2,1,,0,1,40,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,N,8220200,421310,-1,101,7,,,6,1,,0,1,43,0,0,0,6,0,1,1
2020,10,PR,4106902,410690,N,8121400,622010,-1,101,5,,,3,1,,0,1,40,0,0,0,10,0,1,1
2020,10,PR,4108304,410830,G,4511101,521110,1,101,8,,,3,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4104303,410430,G,4530704,725010,-1,101,7,,,6,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,F,4120400,715210,1,101,1,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4101804,410180,G,4530703,914425,1,101,4,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4108601,410860,K,6619302,410225,-1,101,8,,,1,1,,0,1,40,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,G,4711301,521125,-1,101,7,,,1,1,,0,1,40,3,0,0,2,0,1,1
2020,10,PR,4106902,410690,M,7312200,354125,-1,101,7,,,4,3,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4118204,411820,G,4789005,521110,-1,101,7,,,1,3,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4106902,410690,K,6431000,411005,-1,103,6,,,1,3,,0,1,43,0,0,0,7,1,1,1
2020,10,PR,4104907,410490,A,151202,621005,1,101,5,,,1,1,,2,3,10,0,0,0,99,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4126603,412660,H,4930202,782220,1,101,7,,,1,1,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4123402,412340,N,8219999,521125,1,101,7,,,3,1,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4103701,410370,C,1091101,848305,-1,999,7,,,1,1,,0,1,31,0,0,0,3,0,2,1
2020,10,PR,4106902,410690,F,4322301,724110,-1,101,7,,,6,1,,0,1,31,0,0,0,4,0,1,1
2020,10,PR,4125506,412550,C,2930101,724315,1,101,5,,,3,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,I,5620101,223710,-1,999,9,,,1,3,,0,1,40,0,0,0,4,0,2,1
2020,10,PR,4113205,411320,F,4120400,715505,-1,101,5,,,1,1,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,I,5611203,513435,-1,101,7,,,1,3,,0,1,40,0,0,0,5,0,1,1
2020,10,PR,4119509,411950,F,4120400,715210,-1,999,6,,,1,1,,0,1,45,0,0,0,5,0,2,1
2020,10,PR,4106902,410690,N,8121400,514325,-1,101,4,,,1,3,,0,1,40,0,0,0,10,0,1,1
2020,10,PR,4101408,410140,P,8541400,333110,-1,101,9,,,1,3,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4125605,412560,N,7830200,411005,1,101,8,,,1,1,,0,1,20,0,0,0,9,0,1,1
2020,10,PR,4105805,410580,H,4930201,782510,1,101,7,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4101408,410140,C,1414200,763210,-1,101,5,,,1,1,,0,1,40,0,0,0,4,0,1,1
2020,10,PR,4111258,411125,F,4213800,717020,-1,101,7,,,1,1,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4104402,410440,G,4771704,521110,-1,101,7,,,6,1,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4111258,411125,M,7112000,412205,-1,999,6,,,6,1,,0,1,40,0,0,0,5,0,2,1
2020,10,PR,4119905,411990,G,4679699,414105,1,101,7,,,6,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,L,6822600,354125,-1,101,7,,,6,1,,0,1,31,0,0,0,4,0,1,1
2020,10,PR,4106902,410690,G,4711302,521125,-1,101,5,,,1,1,,0,1,40,0,0,0,7,0,1,1
2020,10,PR,4109708,410970,N,8130300,717020,-1,101,5,,,3,1,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4106902,410690,F,4211101,717020,-1,101,7,,,1,1,,0,1,43,0,0,9,6,0,1,1
2020,10,PR,4112751,411275,G,4637199,413210,1,999,7,,,1,3,,0,1,20,0,0,0,4,0,2,1
2020,10,PR,4104808,410480,Q,8630503,411010,-1,101,7,,,1,3,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4107306,410730,G,4520001,411010,-1,101,7,,,1,3,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4108007,410800,A,161003,623110,-1,999,6,,,3,1,,0,1,40,0,0,0,1,0,2,1
2020,10,PR,4106902,410690,F,4399103,992225,-1,999,5,,,6,1,,0,1,40,0,0,0,3,0,2,1
2020,10,PR,4115200,411520,G,4721103,421125,-1,999,7,,,6,1,,0,1,43,0,0,0,4,0,2,1
2020,10,PR,4125605,412560,N,7830200,411005,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,1
2020,10,PR,4115408,411540,C,2593400,724435,-1,999,7,,,1,1,,0,1,45,0,0,0,3,0,2,1
2020,10,PR,4119152,411915,J,6209100,317110,-1,101,9,,,6,1,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4109708,410970,C,2330305,782510,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4119905,411990,F,4120400,715305,-1,101,7,,,6,1,,0,4,40,0,0,0,1,0,1,1
2020,10,PR,4107652,410765,G,4712100,521110,1,101,7,,,6,3,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4121109,412110,F,4120400,715210,1,101,7,,,6,1,,2,4,20,0,0,0,99,0,1,1
2020,10,PR,4106902,410690,K,6622300,524105,1,101,7,,,6,3,,0,1,20,0,0,9,3,0,1,1
2020,10,PR,4125605,412560,N,7830200,411005,1,101,8,,,1,1,,0,1,20,0,0,0,9,0,1,1
2020,10,PR,4127700,412770,G,4781400,521110,-1,101,7,,,3,3,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4117701,411770,G,4711302,521125,-1,101,7,,,1,1,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4107652,410765,J,6209100,731320,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,N,8211300,231105,-1,101,9,,,6,3,,0,1,31,0,0,0,6,0,1,1
2020,10,PR,4104303,410430,G,4729699,521110,-1,101,7,,,6,1,,0,1,31,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,F,4321500,715615,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4108304,410830,I,5510801,414105,-1,101,7,,,1,1,,0,1,40,0,0,0,6,0,1,1
2020,10,PR,4103453,410345,A,151202,621005,1,101,7,,,1,1,,2,3,20,0,0,0,99,0,1,1
2020,10,PR,4106902,410690,I,5611203,513435,-1,101,7,,,6,1,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4122404,412240,H,4930202,848510,-1,101,6,,,3,1,,0,1,31,0,0,0,4,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,4,0,1,1
2020,10,PR,4104204,410420,G,4783102,521110,1,101,8,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4128104,412810,N,8299706,413205,-1,101,7,,,6,3,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4105805,410580,G,4771701,421125,1,101,7,,,1,3,,0,1,20,0,0,0,3,0,1,1
2020,10,PR,4119905,411990,S,9499500,715230,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,F,4330404,723330,-1,101,1,,,6,1,,0,1,31,0,0,0,3,0,1,1
2020,10,PR,4109807,410980,C,1012103,950110,-1,101,3,,,1,1,,0,1,31,0,0,0,9,0,1,1
2020,10,PR,4106902,410690,N,8291100,411010,-1,101,7,,,1,3,,0,1,31,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,I,5620102,513505,1,999,5,,,1,3,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4119905,411990,I,5620104,513405,-1,101,7,,,6,1,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,G,4663000,313105,-1,101,9,,,1,1,,0,1,40,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,G,4761001,354125,-1,101,9,,,6,1,,0,1,40,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,G,4729699,421125,-1,101,7,,,6,3,,0,1,40,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,-1,101,7,,,1,3,,0,1,40,0,0,0,10,0,1,1
2020,10,PR,4106902,410690,F,4221902,717020,1,999,7,,,6,1,,0,1,20,0,0,0,5,0,2,1
2020,10,PR,4111258,411125,M,7112000,412205,-1,999,5,,,6,1,,0,1,40,0,0,0,5,0,2,1
2020,10,PR,4106902,410690,F,4120400,715210,-1,101,6,,,6,1,,0,4,31,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,N,8121400,514320,-1,101,5,,,1,3,,0,1,40,0,0,0,10,0,1,1
2020,10,PR,4105805,410580,F,4322301,724110,1,101,3,,,3,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4122206,412220,C,2013402,142315,-1,101,9,,,6,3,,0,1,90,0,0,0,4,0,1,1
2020,10,PR,4109708,410970,N,8130300,717020,1,101,6,,,3,1,,0,1,10,0,0,0,6,0,1,1
2020,10,PR,4118204,411820,P,8599604,322205,1,101,7,,,6,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,G,4711302,521125,-1,101,6,,,1,1,,0,1,40,0,0,0,7,0,1,1
2020,10,PR,4106902,410690,G,4744005,992225,1,101,7,,,1,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,S,9511800,782305,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,PR,4104808,410480,R,9313100,514120,1,101,5,,,6,3,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4114401,411440,G,4711302,513505,-1,101,7,,,6,3,,0,1,31,0,0,0,5,0,1,1
2020,10,PR,4107751,410775,F,4213800,991115,1,101,6,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,PR,4106902,410690,H,4930202,517410,1,101,6,,,1,1,,0,1,20,0,0,0,5,0,1,1
2020,10,PR,4106902,410690,F,4321500,954115,-1,101,7,,,1,1,,0,1,43,0,0,0,1,0,1,1
2020,10,PR,4106902,410690,M,7490104,142105,-1,101,8,,,6,1,,0,1,40,0,0,0,2,0,1,1
2020,10,PR,4113700,411370,H,4924800,782405,-1,999,7,,,6,1,,0,1,31,0,0,0,5,0,2,1
