ano,mes,sigla_uf,id_municipio,id_municipio_6,cnae_2_secao,cnae_2_subclasse,cbo_2002,saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,salario_mensal,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,tipo_deficiencia,indicador_trabalho_intermitente,indicador_trabalho_parcial,tamanho_estabelecimento_janeiro,indicador_aprendiz,origem_informacao,indicador_fora_prazo
2022,3,RN,2408102,240810,I,5510803,516305,1,101,7,,,3,1,,0,1,97,0,0,0,5,0,1,0
2022,3,RN,2408102,240810,G,4712100,354125,-1,101,7,,,3,1,,0,1,31,0,0,0,4,0,1,0
2022,3,RN,2408003,240800,A,119907,622510,-1,101,6,,,3,1,,0,1,31,0,0,0,9,0,1,0
2020,12,PA,1501402,150140,H,5240199,342120,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,0
2020,12,PA,1501402,150140,A,311602,341310,-1,101,7,,,6,1,,0,1,31,0,0,0,2,0,1,0
2020,12,PA,1501402,150140,G,4711302,521110,-1,101,7,,,3,1,,0,1,31,0,0,0,5,0,1,0
2020,12,PA,1500800,150080,N,8121400,514320,-1,101,7,,,3,3,,0,1,40,2,0,0,10,0,1,0
2020,12,PA,1500800,150080,F,4391600,717020,-1,101,5,,,3,1,,0,1,43,0,0,0,4,0,1,0
2020,12,PA,1505536,150553,F,4292801,717020,-1,101,7,,,3,1,,0,1,31,0,0,0,4,0,1,0
2020,12,PA,1504208,150420,C,2542000,724510,-1,101,5,,,3,1,,0,1,31,0,0,0,5,0,1,0
2020,12,PA,1502400,150240,G,4644301,414140,1,101,7,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,12,PA,1505494,150549,G,4712100,848310,-1,101,4,,,3,3,,0,1,31,0,0,0,4,0,1,0
2020,12,PA,1506807,150680,G,4782201,141415,1,999,7,,,6,3,,0,1,20,0,0,0,1,0,2,0
2020,12,PA,1501402,150140,H,5021102,414215,1,101,7,,,3,1,,0,1,20,0,0,0,6,0,1,0
2020,12,PA,1501402,150140,G,4711302,421125,1,101,7,,,3,3,,0,1,20,0,0,0,8,0,1,0
2020,12,PA,1506138,150613,F,4211101,413110,-1,101,7,,,1,1,,0,1,31,0,0,0,7,0,1,0
2020,12,PA,1508407,150840,N,8211300,513435,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,0
2020,12,PA,1501402,150140,G,4781400,354125,1,101,7,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,12,PA,1501303,150130,F,4292802,782515,-1,101,7,,,3,1,,0,1,31,0,0,0,8,0,1,0
2020,12,PA,1501402,150140,N,7810800,313205,-1,105,9,,,3,1,,0,1,43,0,0,0,8,0,1,0
2021,8,RN,2408102,240810,I,5620104,513435,1,101,7,,,3,1,,0,1,97,0,0,0,3,0,1,0
2021,8,RN,2408102,240810,N,8121400,517410,1,101,7,,,1,1,,0,1,97,0,0,0,7,0,1,0
2021,8,RN,2408102,240810,Q,8640202,351605,-1,101,7,,,6,3,,0,1,43,0,0,0,6,0,1,0
2021,8,RN,2408102,240810,G,4754701,774105,1,101,7,,,3,1,,0,1,97,0,0,0,1,0,1,0
2021,8,RN,2408102,240810,M,7119701,252545,1,101,7,,,6,1,,0,1,97,0,0,0,8,0,1,0
2021,8,RN,2408102,240810,K,6619302,521110,-1,101,7,,,1,3,,0,1,31,0,0,0,4,0,1,0
2021,8,RN,2408102,240810,F,4120400,715315,1,101,5,,,3,1,,2,4,97,0,0,0,99,0,1,0
2021,8,RN,2408003,240800,E,3811400,411010,1,103,7,,,6,1,,0,1,97,0,0,0,5,1,1,0
2021,8,RN,2406106,240610,N,8299799,784205,1,101,7,,,1,1,,0,1,97,0,0,0,6,0,1,0
2021,8,RN,2401404,240140,C,1931400,622110,1,101,2,,,3,1,,0,1,97,0,0,0,10,0,1,0
2021,8,RN,2408003,240800,A,119907,622510,1,103,4,,,2,1,,0,1,97,0,0,1,7,1,1,0
2021,8,RN,2408003,240800,F,4120400,715315,1,101,7,,,3,1,,0,1,97,0,0,0,7,0,1,0
2021,8,RN,2408102,240810,N,7820500,514225,1,101,4,,,3,1,,0,1,97,0,0,0,10,0,1,0
2020,6,PA,1507409,150740,G,4731800,521135,1,101,6,,,1,1,,0,1,20,0,0,0,2,0,1,0
2020,6,PA,1505536,150553,F,4321500,715545,-1,106,7,,,3,1,,0,1,40,0,0,0,9,0,1,0
2020,6,PA,1504422,150442,G,4646002,414115,-1,101,7,,,3,3,,0,1,31,0,0,0,7,0,1,0
2020,6,PA,1508001,150800,C,1610201,773125,-1,101,5,,,3,1,,0,1,40,0,0,0,6,0,1,0
2020,6,PA,1506807,150680,N,8111700,620105,-1,101,7,,,3,1,,0,1,43,0,0,0,3,0,1,0
2020,6,PA,1505536,150553,F,4321500,913110,1,106,7,,,3,1,,0,1,20,0,0,0,9,0,1,0
2020,6,PA,1501402,150140,F,4120400,715315,1,101,7,,,6,1,,0,4,20,0,0,0,2,0,1,0
2020,6,PA,1501402,150140,I,5611201,514325,-1,101,7,,,2,1,,0,1,31,0,0,0,5,0,1,0
2020,6,PA,1501402,150140,Q,8640202,411010,1,101,9,,,3,3,,0,1,20,0,0,0,8,0,1,0
2020,6,PA,1501402,150140,Q,8610102,514320,1,999,7,,,3,3,,0,1,20,0,0,0,9,0,2,0
2020,6,PA,1504208,150420,Q,8690999,322205,-1,101,9,,,3,3,,0,1,40,0,0,0,5,0,1,0
2020,6,PA,1505536,150553,P,8532500,239405,-1,101,80,,,6,1,,0,1,31,0,0,0,5,0,1,0
2020,6,PA,1505502,150550,G,4661300,142335,-1,101,9,,,3,3,,0,1,31,0,0,0,6,0,1,0
2020,6,PA,1501402,150140,F,4120400,732125,-1,101,7,,,2,1,,0,1,31,0,0,0,8,0,1,0
2020,6,PA,1505536,150553,Q,8610102,422110,-1,101,7,,,3,3,,0,1,31,0,0,0,4,0,1,0
2020,6,PA,1504208,150420,F,4211101,312320,1,101,7,,,6,1,,0,1,20,0,0,0,7,0,1,0
2020,6,PA,1501402,150140,F,4120400,715210,1,101,7,,,3,1,,0,1,20,0,0,0,7,0,1,0
2020,6,PA,1501402,150140,K,6550200,313220,-1,101,9,,,2,1,,0,1,40,0,0,0,5,0,1,0
2020,6,PA,1502152,150215,B,710301,715125,1,101,7,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,6,PA,1506807,150680,C,2330305,717020,1,101,7,,,3,1,,0,1,20,0,0,0,4,0,1,0
2021,11,MS,5002704,500270,Q,8640202,422105,-1,101,7,,,1,3,,0,1,40,0,0,0,3,0,1,0
2021,11,MS,5002704,500270,G,4751201,354205,1,101,8,,,1,1,,0,1,97,0,0,0,4,0,1,0
2021,11,MS,5002704,500270,I,5611201,513205,1,101,7,,,1,1,,0,1,97,0,0,0,6,0,1,0
2021,11,MS,5007109,500710,G,4744002,772105,-1,101,7,,,3,1,,0,1,40,0,0,0,6,0,1,0
2021,11,MS,5002704,500270,N,8011101,517330,1,101,7,,,1,1,,0,1,97,0,0,0,8,0,1,0
2021,11,MS,5003702,500370,Q,8630504,514320,1,101,6,,,6,3,,0,1,97,0,0,0,1,0,1,0
2021,11,MS,5002704,500270,G,4619200,913120,1,101,6,,,2,1,,0,1,97,0,0,0,2,0,1,0
2021,11,MS,5002704,500270,F,4211101,992225,1,101,1,,,1,1,,0,1,97,0,0,0,7,0,1,0
2021,11,MS,5002704,500270,C,1122401,783210,1,101,4,,,3,1,,0,1,97,0,0,0,9,0,1,0
2021,11,MS,5002704,500270,Q,8630502,322205,1,101,7,,,1,3,,0,1,97,0,0,0,2,0,1,0
2021,11,MS,5002704,500270,G,4687703,782510,-1,101,7,,,6,1,,0,1,40,0,0,0,1,0,1,0
2021,11,MS,5000708,500070,N,8299706,421205,1,101,6,,,3,3,,0,1,97,0,0,0,3,0,1,0
2021,11,MS,5002407,500240,M,7490103,620105,1,101,9,,,6,3,,0,1,97,0,0,0,1,0,1,0
2021,11,MS,5003702,500370,I,5510802,513110,1,101,7,,,6,1,,0,1,97,0,0,0,4,0,1,0
2021,11,MS,5008305,500830,N,8129000,514320,1,101,5,,,3,3,,0,1,97,0,0,0,8,0,1,0
2021,11,MS,5004601,500460,H,4930201,783215,-1,101,7,,,6,1,,0,1,31,0,0,0,6,0,1,0
2021,11,MS,5002704,500270,H,4930201,782510,1,101,7,,,6,1,,0,1,97,0,0,0,6,0,1,0
2021,11,MS,5002704,500270,N,7820500,514320,-1,106,7,,,6,3,,0,1,43,0,0,0,7,0,1,0
2021,11,MS,5003702,500370,N,8211300,414110,1,101,7,,,6,1,,0,1,97,0,0,0,4,0,1,0
2021,11,MS,5002704,500270,H,5212500,514320,1,101,7,,,1,3,,0,1,97,0,0,0,1,0,1,0
2020,11,ES,3201209,320120,I,5620101,223710,-1,101,9,,,1,3,,0,1,31,0,0,0,1,0,1,0
2020,11,ES,3205101,320510,H,4930202,782510,1,101,5,,,3,1,,0,1,20,0,0,0,4,0,1,0
2020,11,ES,3205002,320500,C,2422901,782130,-1,101,7,,,1,1,,0,1,31,0,0,0,10,0,1,0
2020,11,ES,3205002,320500,F,4330403,716405,1,101,7,,,3,1,,0,1,20,0,0,0,5,0,1,0
2020,11,ES,3205200,320520,H,4930202,782510,1,101,5,,,2,1,,0,1,20,0,0,0,4,0,1,0
2020,11,ES,3200607,320060,F,4399102,715545,1,101,5,,,3,1,,0,1,20,0,0,0,9,0,1,0
2020,11,ES,3205309,320530,M,7490104,317210,-1,101,7,,,1,1,,0,1,40,0,0,0,5,0,1,0
2020,11,ES,3204559,320455,C,2511000,421205,-1,101,7,,,1,3,,0,1,31,0,0,0,1,0,1,0
2020,11,ES,3204054,320405,F,4313400,782510,1,101,7,,,3,1,,0,1,20,0,0,0,7,0,1,0
2020,2,MS,5002704,500270,G,4753900,521110,-1,999,4,,,1,1,,0,1,31,0,0,0,5,0,2,0
2020,2,MS,5000856,500085,C,1071600,641015,1,101,5,,,1,1,,0,1,20,0,0,0,10,0,1,0
2020,2,MS,5002704,500270,G,4541205,914415,-1,101,7,,,3,1,,0,1,31,0,0,0,4,0,1,0
2020,2,MS,5003702,500370,H,4930202,782510,1,101,6,,,3,1,,0,1,20,0,0,0,6,0,1,0
2020,2,MS,5008305,500830,M,7112000,391205,1,106,7,,,3,1,,0,1,20,0,0,0,3,0,1,0
2020,2,MS,5002704,500270,G,4642702,411005,-1,999,7,,,1,3,,0,1,31,0,0,0,3,0,2,0
2020,2,MS,5003702,500370,G,4530703,411010,-1,101,7,,,1,3,,0,1,31,0,0,0,4,0,1,0
2020,2,MS,5002704,500270,F,4330404,411010,1,999,7,,,1,1,,9,4,20,0,0,0,3,0,2,0
2020,2,MS,5002704,500270,E,3701100,351505,1,101,7,,,3,1,,0,1,10,0,0,0,8,0,1,0
2020,2,MS,5002704,500270,N,7830200,414140,-1,106,7,,,6,1,,0,1,40,0,0,0,7,0,1,0
2020,2,MS,5007695,500769,P,8599604,515215,1,101,8,,,3,3,,0,1,20,0,0,0,3,0,1,0
2020,2,MS,5002704,500270,G,4772500,421125,-1,101,7,,,1,1,,0,1,31,0,0,0,3,0,1,0
2020,2,MS,5002704,500270,G,4721104,513435,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,0
2020,2,MS,5003306,500330,G,4753900,354125,-1,999,7,,,3,1,,0,1,31,0,0,0,3,0,2,0
2020,2,MS,5002704,500270,G,4744001,514320,-1,999,7,,,6,1,,0,1,31,0,0,0,3,0,2,0
2020,2,MS,5002704,500270,P,8532500,234520,-1,101,11,,,1,1,,0,1,31,0,0,0,7,0,1,0
2020,2,MS,5002704,500270,Q,8650099,212405,-1,101,9,,,1,1,,0,1,31,0,0,0,4,0,1,0
2020,2,MS,5006002,500600,G,4781400,410225,1,101,9,,,1,1,,0,1,20,0,0,0,3,0,1,0
2020,2,MS,5007935,500793,A,113000,411005,-1,103,7,,,6,3,,0,1,40,0,0,0,10,1,1,0
2020,2,MS,5002704,500270,N,8220200,422310,-1,101,7,,,3,3,,0,1,40,0,0,0,10,0,1,0
2020,2,MS,5003702,500370,C,2222600,766235,1,101,7,,,1,1,,0,1,20,0,0,0,8,0,1,0
2020,2,MS,5002704,500270,I,5611203,513505,-1,101,5,,,1,3,,0,1,31,0,0,0,2,0,1,0
2020,2,MS,5006309,500630,S,9430800,371110,-1,999,10,,,1,3,,0,1,40,0,0,0,4,0,2,0
2020,2,MS,5003801,500380,C,1931400,913115,1,101,2,,,1,1,,0,1,20,0,0,0,8,0,1,0
2020,2,MS,5003702,500370,C,1012103,784205,1,101,7,,,1,3,,0,1,20,0,0,0,10,0,1,0
2020,2,MS,5005400,500540,G,4789099,222110,1,101,9,,,3,3,,0,1,20,0,0,0,4,0,1,0
2020,2,MS,5002704,500270,G,4761003,521105,-1,101,7,,,1,3,,0,1,43,0,0,0,5,0,1,0
2021,1,RN,2403251,240325,G,4722901,421125,1,101,7,,,3,3,,0,1,20,0,0,0,5,0,1,0
2021,1,RN,2402006,240200,G,4782201,521110,-1,101,7,,,3,1,,0,1,43,0,0,0,5,0,1,0
2021,1,RN,2408003,240800,G,4711301,521125,-1,101,7,,,3,1,,0,1,40,0,0,0,7,0,1,0
2021,1,RN,2407104,240710,C,1092900,391215,-1,101,7,,,3,3,,0,1,31,0,0,0,6,0,1,0
2021,1,RN,2408102,240810,N,8299701,411030,1,101,8,,,1,3,,0,1,20,0,0,0,1,0,1,0
2021,1,RN,2408102,240810,G,4754701,514310,1,101,2,,,6,3,,0,1,20,0,0,0,3,0,1,0
2021,1,RN,2408102,240810,F,4110700,312105,1,101,8,,,2,1,,0,4,20,0,0,0,5,0,1,0
2021,1,RN,2411056,241105,I,5611203,514320,1,101,7,,,3,3,,0,1,20,0,0,0,5,0,1,0
2021,1,RN,2408003,240800,G,4755503,411005,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,0
2021,1,RN,2404705,240470,A,133410,622505,-1,101,7,,,3,3,,0,1,43,0,0,0,8,0,1,0
2022,3,MA,2112209,211220,P,8512100,231105,-1,101,9,,,3,3,,0,1,31,0,0,0,6,0,1,0
2022,3,MA,2107506,210750,G,4789099,782305,-1,101,7,,,6,1,,0,1,31,0,0,0,2,0,1,0
2022,3,MA,2111300,211130,G,4633802,142105,-1,101,7,,,6,1,,0,1,31,0,0,0,2,0,1,0
2022,3,MA,2110302,211030,F,4292801,313120,1,101,7,,,3,1,,0,4,97,0,0,0,10,0,1,0
2022,3,MA,2110609,211060,P,8512100,517420,-1,999,7,,,3,1,,0,1,31,0,0,0,3,0,2,0
2022,3,MA,2111300,211130,G,4731800,521135,1,101,4,,,3,1,,0,1,97,0,0,0,3,0,1,0
2022,3,MA,2111300,211130,F,4399101,717020,-1,101,5,,,1,1,,0,1,31,0,0,0,5,0,1,0
2022,3,MA,2109809,210980,G,4711302,421125,1,111,7,,,3,3,,0,1,97,0,1,0,4,0,1,0
2022,3,MA,2111300,211130,P,8511200,234760,1,101,7,,,3,3,,0,1,97,0,0,0,5,0,1,0
2022,3,MA,2111201,211120,G,4772500,521110,1,101,7,,,2,3,,0,1,97,0,0,0,2,0,1,0
2022,3,MA,2100402,210040,A,151201,620110,-1,101,2,,,3,1,,2,3,31,0,0,0,99,0,1,0
2022,3,MA,2111300,211130,G,4729699,521115,-1,111,7,,,6,3,,0,1,40,0,1,0,9,0,1,0
2022,3,MA,2105302,210530,N,8112500,514325,1,101,7,,,6,1,,0,1,97,0,0,0,3,0,1,0
2022,3,MA,2101202,210120,G,4639701,521110,-1,101,8,,,2,3,,0,1,40,0,0,0,6,0,1,0
2022,3,MA,2111300,211130,F,4120400,715210,-1,101,4,,,3,1,,0,4,31,0,0,0,7,0,1,0
2022,3,MA,2111300,211130,C,2511000,411005,-1,101,7,,,3,1,,0,1,40,0,0,0,6,0,1,0
2022,3,MA,2111300,211130,F,4120400,391210,1,101,9,,,3,3,,0,4,97,0,0,0,5,0,1,0
2022,3,MA,2105302,210530,C,2342702,752305,1,101,5,,,1,1,,0,1,97,0,0,0,6,0,1,0
2022,3,MA,2111300,211130,K,6462000,317210,1,101,7,,,3,1,,0,1,97,0,0,0,3,0,1,0
2022,3,MA,2111300,211130,M,7112000,724115,-1,101,7,,,6,1,,0,1,43,0,0,0,5,0,1,0
2022,3,MA,2111300,211130,G,4729699,421125,1,111,7,,,6,3,,0,1,97,0,1,0,9,0,1,0
2020,6,PE,2604106,260410,C,3104700,784205,-1,101,7,,,6,1,,0,1,40,0,0,0,7,0,1,0
2020,6,PE,2611606,261160,C,1091102,521110,1,101,7,,,2,3,,0,1,20,0,0,0,1,0,1,0
2020,6,PE,2611606,261160,F,4321500,724110,-1,101,3,,,3,1,,0,1,43,0,0,0,7,0,1,0
2020,6,PE,2611606,261160,G,4645101,313105,-1,101,8,,,6,1,,0,1,40,0,0,0,4,0,1,0
2020,6,PE,2606002,260600,G,4721104,411005,-1,103,7,,,6,1,,0,1,40,0,0,0,5,1,1,0
2020,6,PE,2611606,261160,G,4781400,521110,1,111,7,,,3,1,,0,1,20,0,1,0,5,0,1,0
2020,6,PE,2607208,260720,F,4292801,517420,-1,101,7,,,1,1,,0,4,31,0,0,0,6,0,1,0
2020,6,PE,2616407,261640,G,4724500,311710,-1,101,7,,,3,1,,0,1,31,0,0,0,6,0,1,0
2020,6,PE,2604106,260410,G,4771701,521130,1,101,7,,,6,3,,0,1,20,0,0,0,5,0,1,0
2020,6,PE,2611101,261110,G,4641901,141415,1,101,9,,,3,3,,0,1,20,0,0,0,2,0,1,0
2020,6,PE,2604106,260410,C,1412603,763210,-1,101,7,,,3,3,,0,1,31,0,0,0,4,0,1,0
2020,6,PE,2609600,260960,G,4649408,421125,1,101,7,,,1,3,,0,1,20,0,0,0,6,0,1,0
2020,6,PE,2613701,261370,G,4712100,521125,-1,999,7,,,6,3,,0,1,45,0,0,0,2,0,2,0
2020,6,PE,2611101,261110,A,132600,622505,-1,999,5,,,1,1,,9,3,45,0,0,0,6,0,2,0
2020,6,PE,2607901,260790,G,4639701,521110,-1,101,7,,,2,1,,0,1,31,0,0,9,8,0,1,0
2020,6,PE,2611101,261110,G,4755502,521110,-1,101,7,,,3,3,,0,1,31,0,0,0,4,0,1,0
2020,6,PE,2614204,261420,C,1071600,783220,-1,101,2,,,3,1,,0,1,43,0,0,0,10,0,1,0
2020,8,PE,2611606,261160,F,4299599,715210,1,101,2,,,3,1,,0,1,20,0,0,0,5,0,1,0
2020,8,PE,2605202,260520,F,4292801,710205,1,111,7,,,3,1,,0,1,20,0,1,0,10,0,1,0
2020,8,PE,2611606,261160,F,4120400,717020,1,101,7,,,2,1,,0,1,20,0,0,0,1,0,1,0
2020,8,PE,2611606,261160,Q,8800600,411010,1,103,6,,,3,1,,0,1,10,0,0,0,4,1,1,0
2020,8,PE,2611606,261160,N,7820500,514320,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2611606,261160,N,7732201,715410,1,101,2,,,3,1,,0,1,20,0,0,0,5,0,1,0
2020,8,PE,2602209,260220,C,3101200,782510,1,101,3,,,1,1,,0,1,20,0,0,0,4,0,1,0
2020,8,PE,2611903,261190,C,1071600,622110,1,101,7,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2604106,260410,Q,8610101,322205,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,8,PE,2608503,260850,C,1071600,782510,1,101,7,,,1,1,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2607752,260775,C,2330301,717020,-1,101,7,,,3,1,,0,1,31,0,0,0,5,0,1,0
2020,8,PE,2611606,261160,F,4321500,732120,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,0
2020,8,PE,2604106,260410,N,8130300,142320,-1,101,6,,,1,3,,0,1,31,0,0,0,5,0,1,0
2020,8,PE,2607901,260790,H,4930202,782305,1,101,7,,,1,1,,0,1,20,0,0,0,4,0,1,0
2020,8,PE,2603603,260360,C,1072401,841315,1,101,7,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2603603,260360,C,1072401,622110,1,101,5,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2608503,260850,C,1071600,622110,1,101,2,,,2,1,,0,1,20,0,0,0,10,0,1,0
2020,8,PE,2611101,261110,H,4930202,783210,-1,999,4,,,3,1,,0,1,31,0,0,0,6,0,2,0
2020,8,PE,2609600,260960,M,7112000,410105,1,101,9,,,3,3,,0,1,20,0,0,0,8,0,1,0
2020,8,PE,2611101,261110,I,5611201,421125,1,101,7,,,3,1,,0,1,20,0,0,0,4,0,1,0
2020,8,PE,2609600,260960,N,8220200,422310,-1,101,7,,,1,1,,0,1,31,0,0,0,9,0,1,0
2020,5,DF,5300108,530010,I,5620101,513505,-1,101,7,,,6,3,,0,1,31,0,0,0,5,0,1,0
2020,5,DF,5300108,530010,C,1052000,410105,-1,101,7,,,1,3,,0,1,31,0,0,0,3,0,1,0
2020,5,DF,5300108,530010,Q,8720499,517335,-1,101,7,,,1,1,,0,1,32,0,0,0,6,0,1,0
2020,5,DF,5300108,530010,N,8111700,514320,-1,106,7,,,1,3,,0,1,40,0,0,0,8,0,1,0
2020,5,DF,5300108,530010,G,4729699,521125,-1,101,7,,,2,3,,0,1,31,0,0,0,4,0,1,0
2020,5,DF,5300108,530010,J,6110803,732130,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,0
2020,5,DF,5300108,530010,F,4322302,391215,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,5,DF,5300108,530010,G,4711302,514320,-1,101,6,,,3,1,,0,1,31,0,0,0,7,0,1,0
2020,5,DF,5300108,530010,N,8299799,517110,-1,101,9,,,3,1,,0,1,31,0,0,0,6,0,1,0
2020,5,DF,5300108,530010,H,4912403,411005,1,999,9,,,1,1,,0,1,10,0,0,0,10,0,2,0
2020,5,DF,5300108,530010,G,4771701,521130,-1,101,7,,,3,3,,0,1,43,0,0,0,3,0,1,0
2020,5,DF,5300108,530010,F,4120400,910105,-1,101,7,,,6,1,,0,4,31,0,0,0,7,0,1,0
2020,5,DF,5300108,530010,F,4221904,252105,-1,101,7,,,3,1,,0,1,31,0,0,0,10,0,1,0
2020,5,DF,5300108,530010,H,4922102,782405,-1,101,2,,,3,1,,0,1,32,0,0,0,6,0,1,0
2020,5,DF,5300108,530010,P,8511200,331110,-1,101,7,,,3,3,,0,1,31,0,0,0,6,0,1,0
2020,5,DF,5300108,530010,I,5611203,513435,-1,101,7,,,3,3,,0,1,43,0,0,0,7,0,1,0
2020,5,DF,5300108,530010,N,7810800,517405,1,101,3,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,5,DF,5300108,530010,I,5611201,848305,-1,999,5,,,4,1,,0,1,31,0,0,0,4,0,2,0
2020,5,DF,5300108,530010,Q,8610102,325210,1,101,7,,,1,3,,0,1,20,0,0,0,10,0,1,0
2020,5,DF,5300108,530010,G,4721102,862150,1,101,7,,,6,1,,0,1,20,0,0,0,5,0,1,0
2020,8,CE,2304400,230440,G,4711302,421125,1,101,7,,,3,3,,0,1,20,0,0,0,5,0,1,0
2020,8,CE,2311603,231160,G,4784900,411005,1,101,7,,,6,3,,0,1,10,0,0,0,2,0,1,0
2020,8,CE,2302800,230280,F,4211101,717020,1,101,2,,,3,1,,0,1,20,0,0,0,1,0,1,0
2020,8,CE,2304400,230440,N,8220200,521110,1,101,7,,,3,3,,0,1,20,0,0,1,1,0,1,0
2020,8,CE,2303956,230395,G,4784900,422105,-1,101,7,,,3,3,,0,1,31,0,0,0,3,0,1,0
2020,8,CE,2312403,231240,F,4329199,951105,1,105,7,,,3,1,,0,1,20,0,0,0,8,0,1,0
2020,8,CE,2305357,230535,A,119907,622510,-1,101,7,,,3,1,,0,1,40,0,0,0,10,0,1,0
2020,8,CE,2304400,230440,F,4120400,723330,1,111,4,,,6,1,,0,1,20,0,1,0,1,0,1,0
2020,8,CE,2304400,230440,N,7830200,317205,-1,101,8,,,3,1,,0,1,31,0,0,0,10,0,1,0
2020,8,CE,2304400,230440,Q,8660700,223405,-1,101,9,,,3,1,,0,1,31,0,0,0,10,0,1,0
2020,8,CE,2304400,230440,G,4729699,521115,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,8,CE,2304400,230440,F,4120400,322205,-1,101,7,,,3,3,,0,1,43,6,0,0,10,0,1,0
2020,8,CE,2304400,230440,C,1412602,763215,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,0
2020,8,CE,2307650,230765,C,1411801,521125,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,0
2020,8,CE,2304400,230440,H,4930202,782510,1,101,6,,,1,1,,0,1,20,0,0,0,7,0,1,0
2022,1,MA,2111300,211130,F,4120400,724410,-1,101,7,,,3,1,,0,1,31,0,0,0,9,0,1,0
2022,1,MA,2111300,211130,S,9529199,763010,-1,101,7,,,6,3,,0,1,40,0,0,0,2,0,1,0
2022,1,MA,2112209,211220,G,4530703,919205,-1,101,7,,,3,1,,0,1,31,0,0,0,3,0,1,0
2022,1,MA,2111300,211130,G,4781400,521110,1,101,7,,,6,1,,0,1,97,0,0,0,4,0,1,0
2022,1,MA,2100055,210005,G,4729699,521125,-1,111,7,,,3,1,,0,1,40,0,1,0,8,0,1,0
2022,1,MA,2105302,210530,G,4781400,521110,1,101,7,,,3,3,,0,1,97,0,0,0,1,0,1,0
2022,1,MA,2111300,211130,J,6399200,514320,1,101,7,,,6,1,,0,1,97,0,0,0,9,0,1,0
2022,1,MA,2111300,211130,I,5611201,411010,-1,101,7,,,3,3,,0,1,31,0,0,0,3,0,1,0
2022,1,MA,2111300,211130,F,4120400,715210,-1,101,7,,,3,1,,0,1,31,0,0,0,6,0,1,0
2022,1,MA,2101400,210140,A,163600,391215,1,101,8,,,6,1,,0,1,97,0,0,0,5,0,1,0
2022,1,MA,2111607,211160,C,1931400,784205,1,101,7,,,3,1,,0,1,97,0,0,0,9,0,1,0
2022,1,MA,2111300,211130,N,8220200,317205,-1,101,7,,,6,1,,0,1,31,0,0,1,10,0,1,0
2022,1,MA,2111300,211130,M,7112000,717020,-1,101,6,,,3,1,,0,1,31,0,0,0,7,0,1,0
2022,1,MA,2108207,210820,G,4713004,411005,-1,101,7,,,3,3,,0,1,31,0,0,0,7,0,1,0
2022,1,MA,2111300,211130,Q,8630504,514320,1,101,7,,,3,3,,0,1,97,0,0,0,3,0,1,0
2022,1,MA,2101400,210140,C,1041400,622020,1,101,5,,,4,1,,0,1,97,0,0,0,5,0,1,0
2022,1,MA,2105302,210530,Q,8640203,411010,1,101,7,,,3,3,,0,1,97,0,0,0,6,0,1,0
2022,1,MA,2111300,211130,N,8220200,422310,1,101,7,,,3,3,,0,1,97,0,0,0,10,0,1,0
2020,6,ES,3205002,320500,F,4292802,724205,1,101,7,,,6,1,,0,1,20,0,0,0,8,0,1,0
2020,6,ES,3204104,320410,G,4781400,521110,-1,101,7,,,1,3,,0,1,31,0,0,0,2,0,1,0
2020,6,ES,3200409,320040,E,3811400,992225,-1,101,5,,,3,1,,0,1,43,0,0,0,8,0,1,0
2020,6,ES,3201308,320130,G,4682600,783215,1,101,6,,,3,1,,0,1,20,0,0,0,6,0,1,0
2020,6,ES,3200607,320060,F,4399102,715545,1,999,4,,,2,1,,0,1,20,0,0,0,7,0,2,0
2020,6,ES,3205200,320520,I,5611203,513415,-1,101,7,,,3,3,,0,1,31,0,0,0,3,0,1,0
2020,6,ES,3205309,320530,G,4673700,354205,-1,101,9,,,3,1,,0,1,31,0,0,0,4,0,1,0
2020,6,ES,3203908,320390,F,4211101,717020,1,101,7,,,1,1,,0,1,20,0,0,0,8,0,1,0
