ano,mes,competencia_movimentacao,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_1994,cbo_2002,cnae_1,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr,regiao_metropolitana_mte
2008,12,2008-11,MG,3170206,317020,01,01,02,09,0.0,36,4.22,1,0,,,0,00,38025,422310,74993,8220200,07,24,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2008,12,2008-11,MG,3106200,310620,02,01,04,02,2.0,44,6.53,-1,0,,,0,00,95410,715505,45217,4120400,03,24,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2008,12,2008-11,MG,3113404,311340,02,01,04,01,52.0,44,4.15,-1,0,,,0,00,32110,252305,85154,8650003,07,24,02,08,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2008,12,2008-11,MG,3104007,310400,01,01,02,03,0.0,44,5.6,1,0,,,0,00,95110,715210,45217,4120400,06,48,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2008,12,2008-11,MG,3106200,310620,02,01,04,03,13.0,44,4.2,-1,0,,,0,99,53110,513205,55212,5611201,07,38,02,02,21,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2008,12,2008-11,MG,3121258,312125,02,01,04,01,8.0,44,9.5,-1,0,,,0,99,98560,782510,74993,8299799,03,39,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2008,12,2008-11,MG,3106200,310620,01,01,02,04,0.0,44,4.47,1,0,,,0,00,77640,848315,55247,5620101,05,38,01,02,13,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2008,12,2008-11,MG,3106200,310620,02,01,04,06,9.0,44,4.15,-1,0,,,0,00,39310,411005,60232,4921301,08,37,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99, 5
2008,12,2008-11,MG,3162500,316250,02,01,04,05,16.0,44,4.34,-1,0,,,0,00,97150,784105,52124,4711302,05,29,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2008,12,2008-11,MG,3103504,310350,02,01,04,07,43.0,44,8.8,-1,0,,,0,00,98550,782310,45217,4120400,03,38,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-05,TO,1707405,170740,01,03,01,02,0.0,44,6.22,1,0,,,0,00,62105,621005,01414,0151201,07,21,01,04,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-05,TO,1702109,170210,01,01,02,01,0.0,44,6.22,1,0,,,0,00,84917,725105,71390,7739003,07,31,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-04,TO,1721000,172100,01,01,02,04,0.0,44,6.41,1,0,,,0,00,55220,514320,74705,8121400,07,30,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-04,TO,1721000,172100,02,01,06,01,3.0,44,9.93,-1,0,,,0,00,95110,715210,70106,4110700,06,42,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-03,TO,1716307,171630,01,03,02,01,0.0,44,6.22,1,0,,,0,00,64190,623110,01457,0155501,02,27,01,04,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-03,TO,1711100,171110,01,03,01,01,0.0,44,6.22,1,0,,,0,00,64190,623110,01414,0151201,04,40,01,09,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-03,TO,1721000,172100,01,01,01,01,0.0,36,6.8,1,0,,,0,00,45130,521110,52469,4761001,08,20,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,6,2012-02,TO,1702307,170230,01,03,02,01,0.0,44,6.22,1,0,,,0,00,64190,623110,01414,0151201,02,46,01,04,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,5,2010-04,PR,4102000,410200,02,01,04,04,61.0,44,6.1,-1,0,,,0,00,000-1,521125,52132,4712100,06,29,01,02,16,,,,,,, 999,,  99, 999,  18,  01, 999,17,
2010,5,2010-04,PR,4118501,411850,02,01,04,01,3.0,44,6.1,-1,0,,,0,00,000-1,252105,52329,4781400,09,29,02,02,16,,,,,,, 999,,  99, 999,  16,  01, 999,18,
2010,5,2010-04,PR,4127700,412770,01,01,02,04,0.0,44,5.95,1,0,,,0,00,000-1,514120,74705,8121400,05,47,01,02,21,,,,,,, 999,,  99, 999,  18,  01, 999,19,
2010,5,2010-04,PR,4105805,410580,02,01,04,01,10.0,44,5.1,-1,0,,,0,00,000-1,422105,51616,4661300,08,22,02,08,17,,,,,,, 999,,  99, 999,  07,  02, 999,01, 8
2010,5,2010-04,PR,4101408,410140,01,01,02,01,0.0,44,5.1,1,0,,,0,00,000-1,411005,29297,2829199,05,38,02,02,04,,,,,,, 999,,  99, 999,  02,  03, 999,16,
2010,5,2010-04,PR,4125605,412560,01,01,02,03,0.0,42,5.92,1,0,,,0,00,000-1,314110,52493,4789099,07,33,01,02,16,,,,,,, 999,,  99, 999,  11,  05, 999,07,
2011,2,2010-02,AM,1302603,130260,01,01,02,08,0.0,44,10.06,1,0,,,0,00,98230,919115,61220,5021102,04,32,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-06,AM,1302603,130260,01,01,02,01,0.0,44,10.0,1,0,,,0,00,24370,142315,80993,8593700,07,19,01,08,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-09,AM,1302603,130260,01,01,02,01,0.0,44,5.85,1,0,,,0,00,39140,414110,52132,4712100,07,42,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-09,AM,1302603,130260,01,01,01,01,0.0,44,5.1,1,0,,,0,00,98945,783225,63118,5212500,05,24,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-10,AM,1302603,130260,01,01,02,03,0.0,44,6.68,1,0,,,0,00,84135,725225,74500,7810800,07,43,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-10,AM,1302603,130260,02,01,06,04,8.0,44,5.1,-1,0,,,0,00,39410,422105,80144,8512100,08,19,02,08,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-11,AM,1302603,130260,02,01,04,03,8.0,13,7.0,-1,0,,,0,00,39145,414215,61212,5022002,07,26,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-11,AM,1302603,130260,01,01,02,03,0.0,44,5.85,1,0,,,0,00,43120,354135,52493,4774100,07,26,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-12,AM,1302603,130260,02,01,43,04,3.0,44,6.68,-1,0,,,0,00,84135,725225,74500,7810800,07,29,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-12,AM,1302603,130260,02,01,43,03,5.0,44,6.68,-1,0,,,0,00,84135,725225,74500,7810800,07,24,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,01,06,0.0,44,9.6,1,0,,,0,00,95410,715505,45136,4313400,06,48,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,06,0.0,44,13.88,1,0,,,0,00,98560,782510,60267,4930201,04,43,01,02,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,09,0.0,44,6.5,1,0,,,0,00,39115,414105,74705,8121400,05,43,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,02,01,04,09,58.0,44,5.55,-1,0,,,0,00,55215,514225,74705,8121400,05,39,02,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,03,0.0,44,8.34,1,0,,,0,00,95410,715505,45217,4120400,03,37,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,09,0.0,44,6.5,1,0,,,0,00,39115,414105,74705,8121400,05,34,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,05,0.0,44,5.85,1,0,,,0,00,39310,411005,51322,4632001,07,28,01,09,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,02,02,0.0,44,8.56,1,0,,,0,00,31125,411010,70408,8112500,08,28,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,01,01,01,06,0.0,36,24.32,1,0,,,0,00,06710,223405,85111,8610101,09,27,01,08,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302603,130260,02,01,04,04,11.0,44,5.85,-1,0,,,0,00,45130,521110,52493,4763602,07,27,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1303569,130356,01,01,02,01,0.0,44,8.26,1,0,,,0,00,95110,715210,45217,4120400,07,27,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AM,1302504,130250,02,01,04,02,6.0,44,5.4,-1,0,,,0,00,98570,519110,52418,4771701,07,19,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-09,CE,2307650,230765,02,01,04,03,7.0,44,8.0,-1,0,,,0,00,98535,782305,36110,3101200,06,49,01,08,07,,9999,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-11,CE,2304400,230440,02,01,04,04,20.0,44,5.25,-1,0,,,0,00,95932,717020,45217,4120400,05,30,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-11,CE,2312908,231290,02,01,04,04,28.0,44,6.07,-1,0,,,0,00,77315,848505,51462,4646001,09,27,01,02,17,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-11,CE,2304400,230440,01,01,02,01,0.0,44,5.1,1,0,,,0,00,42140,521115,74993,8291100,07,33,02,04,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-11,CE,2304400,230440,02,01,11,07,5.0,44,5.25,-1,0,,,0,00,42140,521115,74500,7810800,07,18,02,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-12,CE,2307304,230730,02,01,04,02,36.0,44,5.28,-1,0,,,0,00,95932,717020,70408,8112500,05,34,01,02,21,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,CE,2304400,230440,02,01,04,05,7.0,44,5.64,-1,0,,,0,00,45130,521110,52116,4711301,07,23,01,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-12,CE,2312908,231290,01,01,02,04,0.0,44,5.87,1,0,,,0,00,95932,717020,51390,4637199,06,24,01,08,17,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,CE,2304103,230410,02,01,04,02,13.0,44,10.2,-1,0,,,0,00,03110,321110,91910,9491000,07,22,01,08,21,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2011,1,2010-12,CE,2304400,230440,01,01,01,05,0.0,44,5.25,1,0,,,0,00,95932,717020,45217,4120400,07,22,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99, 2
2011,1,2010-12,CE,2301406,230140,01,03,01,01,0.0,44,5.1,1,0,,,0,00,62105,621005,52493,4789002,01,43,01,08,16,,9999,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2010-08,SC,4219309,421930,02,01,06,03,13.0,44,7.59,-1,0,,,0,00,79490,763105,17795,1422300,03,41,02,02,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2010-11,SC,4211306,421130,02,01,04,01,15.0,44,6.83,-1,0,,,0,00,87390,724435,28339,2532201,07,19,01,02,03,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-03,SC,4202008,420200,01,01,01,06,0.0,44,9.53,1,0,,,0,00,58420,517220,45225,4213800,07,21,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-03,SC,4218004,421800,01,01,02,01,0.0,44,11.51,1,0,,,0,00,98560,782510,45217,4120400,07,25,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-04,SC,4219309,421930,01,01,01,03,0.0,44,7.23,1,0,,,0,00,75675,761410,17795,1422300,06,21,01,08,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-04,SC,4208708,420870,01,01,01,01,0.0,44,7.79,1,0,,,0,00,95932,717020,52442,4744099,07,52,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4203204,420320,01,01,01,03,0.0,44,7.54,1,0,,,0,00,98945,783225,51535,4671100,07,28,01,02,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4209102,420910,02,01,06,05,3.0,44,11.22,-1,0,,,0,00,72470,722215,27499,2449199,05,29,02,02,03,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4209102,420910,02,01,06,03,4.0,44,7.0,-1,0,,,0,00,31125,411010,60267,4930202,07,26,02,02,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4218707,421870,02,01,04,05,1.0,44,6.95,-1,0,,,0,00,45130,521110,52329,4781400,07,22,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4215455,421545,01,01,01,08,0.0,44,8.45,1,0,,,0,00,39140,414110,26999,2399199,06,16,01,02,02,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4215802,421580,02,01,06,03,5.0,44,8.0,-1,0,,,0,00,99150,784205,28991,2599399,07,17,01,09,03,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4209102,420910,02,01,04,05,55.0,44,8.53,-1,0,,,0,00,49030,848510,52124,4711302,05,34,01,06,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4218202,421820,02,01,04,07,216.0,44,9.8,-1,0,,,0,00,75210,761230,17230,1313800,04,56,02,02,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,6,2011-05,SC,4205407,420540,02,01,04,01,9.0,44,6.65,-1,0,,,0,00,39410,422105,93025,9602502,07,22,02,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-06,SC,4215455,421545,02,01,06,08,9.0,44,10.0,-1,0,,,0,00,84530,911325,34436,2943300,07,33,01,02,06,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-07,SC,4202800,420280,01,01,02,03,0.0,44,5.94,1,0,,,0,00,99150,784205,26999,2399199,05,32,01,02,02,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-08,SC,4203204,420320,01,01,01,03,0.0,44,11.61,1,0,,,0,00,45130,521110,51535,4671100,07,25,01,02,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-10,SC,4209904,420990,01,01,01,01,0.0,44,6.0,1,0,,,0,00,77660,848310,15814,1091100,05,20,01,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-12,SC,4215455,421545,02,01,06,08,11.0,44,7.22,-1,0,,,0,00,39140,414110,34436,2943300,05,17,01,02,06,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-12,SC,4205407,420540,01,01,01,04,0.0,44,7.09,1,0,,,0,00,53110,513205,55212,5611201,07,28,01,04,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-12,SC,4207908,420790,02,03,43,01,3.0,44,4.65,-1,0,,,0,00,62105,621005,01619,0161099,02,36,01,02,25,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2009-12,SC,4204608,420460,02,01,06,01,4.0,44,6.5,-1,0,,,0,00,49030,848510,52132,4712100,06,18,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4205407,420540,02,01,04,06,3.0,44,6.01,-1,0,,,0,00,000-1,717020,45497,4329104,07,21,01,09,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4200507,420050,01,01,01,01,0.0,44,5.1,1,0,,,0,00,000-1,410105,15431,1053800,09,27,02,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4208203,420820,02,01,04,02,20.0,44,6.69,-1,0,,,0,00,000-1,521110,52329,4781400,07,31,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4218707,421870,01,01,02,04,0.0,44,9.21,1,0,,,0,00,000-1,142205,18120,1412601,09,36,01,02,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4204301,420430,01,01,02,02,0.0,44,6.47,1,0,,,0,00,000-1,783225,52442,4744099,07,28,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4204301,420430,01,01,02,01,0.0,44,10.0,1,0,,,0,00,000-1,717020,93092,9609299,04,42,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4205407,420540,02,01,04,01,19.0,36,5.87,-1,0,,,0,00,000-1,513435,55220,5611203,07,18,02,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-01,SC,4210506,421050,02,01,04,01,5.0,44,5.1,-1,0,,,0,00,000-1,784205,52124,4711302,03,32,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4208203,420820,01,01,02,01,0.0,33,7.79,1,0,,,0,00,000-1,331110,75116,8411600,07,27,02,02,24,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4208203,420820,01,01,02,01,0.0,22,7.24,1,0,,,0,00,000-1,331205,75116,8411600,09,32,02,02,24,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4202008,420200,02,01,06,02,21.0,44,13.95,-1,0,,,0,00,000-1,521110,52442,4744001,05,37,01,09,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4209102,420910,02,01,04,04,5.0,44,7.5,-1,0,,,0,00,000-1,763010,18120,1412603,05,45,02,09,11,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4205407,420540,02,01,04,04,6.0,44,7.0,-1,0,,,0,00,000-1,422105,51535,4679602,07,23,02,02,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4214805,421480,01,01,02,01,0.0,44,7.68,1,0,,,0,00,000-1,411010,52442,4744001,08,23,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4202008,420200,02,01,06,06,2.0,44,6.62,-1,0,,,0,00,000-1,514120,74705,8121400,07,50,01,02,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4214805,421480,01,01,02,04,0.0,44,18.06,1,0,,,0,00,000-1,712205,26913,2391503,05,32,01,02,02,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4204558,420455,02,01,04,03,86.0,44,7.53,-1,0,,,0,00,000-1,782510,60267,4930202,03,50,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4216602,421660,01,01,02,04,0.0,36,6.15,1,0,,,0,00,000-1,514320,74500,7820500,05,26,02,09,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4219002,421900,02,01,06,06,11.0,44,0.0,-1,0,,,0,00,000-1,514320,35998,3099700,07,41,02,02,06,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,3,2010-02,SC,4216602,421660,01,01,02,01,0.0,15,2.0,1,0,,,0,00,000-1,513435,55212,5611201,05,17,01,09,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2011-09,ES,3205200,320520,02,03,04,01,37.0,44,10.0,-1,0,,,0,00,39430,422110,85154,8650099,07,23,02,02,22,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2011-12,ES,3202405,320240,01,01,02,04,0.0,44,8.25,1,0,,,0,00,95110,715210,45217,4120400,05,28,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2012-01,ES,3205200,320520,01,01,02,04,0.0,44,10.0,1,0,,,0,00,45130,521110,52434,4754701,09,26,02,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2012-02,ES,3205002,320500,01,01,02,04,0.0,44,10.39,1,0,,,0,00,98590,782410,60259,4929901,07,24,01,08,20,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2012-02,ES,3205002,320500,01,01,02,01,0.0,44,6.8,1,0,,,0,00,39310,411005,80969,8541400,06,22,01,02,23,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2012-03,ES,3205002,320500,01,01,01,03,0.0,44,6.22,1,0,,,0,00,95932,717020,45217,4120400,04,18,01,02,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2012,4,2012-03,ES,3202405,320240,01,01,02,01,0.0,44,8.15,1,0,,,0,00,07925,223810,91995,9430800,09,29,02,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-03,AL,2704302,270430,01,01,01,01,0.0,44,5.25,1,0,,,0,00,53110,513205,55247,5620101,07,39,02,02,13,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-04,AL,2707503,270750,01,01,02,06,0.0,44,5.4,1,0,,,0,00,54020,512105,45225,4211101,03,22,02,04,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2010-06,AL,2704302,270430,01,01,02,03,0.0,44,5.1,1,0,,,0,00,95932,717020,45217,4120400,02,29,01,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,02,01,04,05,12.0,44,5.7,-1,0,,,0,00,45130,521110,51390,4637199,05,41,01,02,17,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,01,01,02,09,0.0,44,5.4,1,0,,,0,00,95932,717020,74209,7112000,02,41,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,02,01,11,04,3.0,44,8.0,-1,0,,,0,00,87210,724315,52493,4789099,04,38,01,04,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2708956,270895,01,01,01,04,0.0,44,15.65,1,0,,,0,00,17990,376305,91995,9430800,08,33,01,08,21,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,01,01,02,01,0.0,44,7.83,1,0,,,0,00,95415,715525,70106,4110700,07,30,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,02,01,11,09,2.0,44,5.4,-1,0,,,0,00,95932,717020,74209,7112000,04,23,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2708006,270800,02,01,04,01,4.0,44,5.5,-1,0,,,0,00,45130,521110,52418,4771701,05,19,01,02,16,,,,,,, 999,,  99, 999,  99,, 999,99,
2011,2,2011-01,AL,2704302,270430,02,01,04,01,7.0,44,6.0,-1,0,,,0,00,03835,318510,45217,4120400,09,19,02,08,15,,,,,,, 999,,  99, 999,  99,, 999,99,
2010,12,2010-01,RJ,3304557,330455,02,01,04,03,17.0,44,10.53,-1,0,,,0,00,000-1,724110,29920,3314710,06,40,01,09,04,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-05,RJ,3304557,330455,01,01,02,05,0.0,44,8.17,1,0,,,0,00,000-1,782220,74500,7830200,07,29,01,08,19,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-06,RJ,3303500,330350,01,01,01,01,0.0,44,6.0,1,0,,,0,00,000-1,521130,50202,5229002,04,27,02,04,21,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-08,RJ,3304557,330455,01,01,02,01,0.0,44,5.1,1,0,,,0,00,000-1,919205,50300,4530703,07,38,01,02,16,,,1440,,,  19, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-09,RJ,3305109,330510,02,01,06,05,3.0,44,5.6,-1,0,,,0,00,000-1,411010,93092,9609299,07,33,01,08,21,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-09,RJ,3301702,330170,01,01,02,04,0.0,44,6.03,1,0,,,0,00,000-1,521130,51365,4635403,07,47,02,08,17,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-09,RJ,3303302,330330,01,01,02,01,0.0,44,13.2,1,0,,,0,00,000-1,314615,80993,8599604,07,32,01,08,23,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-10,RJ,3300407,330040,01,01,01,01,0.0,44,5.64,1,0,,,0,00,000-1,421125,52132,4712100,06,19,02,02,16,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,12,2010-10,RJ,3304557,330455,01,01,02,01,0.0,44,10.11,1,0,,,0,00,000-1,782705,61115,5011401,05,55,01,09,20,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-10,RJ,3304557,330455,01,01,01,04,0.0,44,6.6,1,0,,,0,00,000-1,521110,52329,4781400,08,19,02,08,16,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-11,RJ,3302403,330240,02,01,04,06,16.0,44,15.75,-1,0,,,0,00,000-1,723315,29947,3314713,07,29,01,08,04,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,RJ,3304557,330455,02,01,06,04,101.0,44,13.0,-1,0,,,0,00,000-1,411010,36919,3211602,08,30,02,02,09,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-11,RJ,3300704,330070,01,03,02,03,0.0,44,6.1,1,0,,,0,00,000-1,717020,45217,4120400,02,27,01,02,15,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,RJ,3304557,330455,01,01,01,03,0.0,44,5.5,1,0,,,0,00,000-1,517220,63215,5229099,07,19,01,02,19,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-11,RJ,3304557,330455,01,01,02,01,0.0,44,5.85,1,0,,,0,00,000-1,521110,52329,4781400,04,52,02,04,16,,,,,,, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-11,RJ,3304524,330452,01,01,02,01,0.0,44,9.58,1,0,,,0,00,000-1,517420,51497,4649408,05,32,01,08,17,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,RJ,3301009,330100,01,01,02,02,0.0,44,6.05,1,0,,,0,00,000-1,516110,52493,4789001,05,21,02,02,16,,,9999,,,  99, 999,,  99, 999,  99,, 999,99,
2010,12,2010-11,RJ,3303302,330330,01,01,02,02,0.0,44,6.31,1,0,,,0,00,000-1,783225,60283,4930204,04,21,01,08,20,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
2010,12,2010-11,RJ,3303302,330330,01,01,01,05,0.0,44,5.82,1,0,,,0,00,000-1,514225,74705,8121400,07,18,01,02,21,,,9999,,,  99, 999,,  99, 999,  99,, 999,99, 6
