ano,mes,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_2002,cnae_1,cnae_2,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr
2010,7,DF,5300108,530010,02,01,04,03,2.0,44,711.0,-1,0,,,0,00,513405,55212,56112,5611201,07,47,01,02,21,,,,,0014,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,11,02,1.0,44,572.0,-1,0,,,0,00,412205,55212,56112,5611201,06,34,01,08,21,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,03,0.0,44,980.0,1,0,,,0,00,774105,74500,78205,7820500,06,30,01,02,19,,,,,0003,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,05,0.0,44,372.0,1,0,,,0,00,513435,55220,56112,5611203,04,19,01,08,21,,,,,0002,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,04,03,27.0,44,1284.0,-1,0,,,0,00,724440,52493,47890,4789099,05,20,01,08,16,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,06,8.0,36,600.0,-1,0,,,0,00,517410,85120,86101,8610102,05,30,01,04,22,,,,,0014,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,04,01,29.0,44,590.0,-1,0,,,0,00,521105,52493,47741,4774100,07,24,02,02,16,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,06,2.0,36,833.0,-1,0,,,0,00,342535,63231,52401,5240199,07,21,02,02,19,,,,,0006,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,02,0.0,44,551.0,1,0,,,0,00,521110,52434,47547,4754701,07,43,02,02,16,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,06,0.0,44,1371.0,1,0,,,0,00,411010,66303,65502,6550200,08,29,01,08,22,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,01,04,0.0,44,643.0,1,0,,,0,00,517415,92134,59146,5914600,07,18,02,02,21,,,,,0003,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,08,0.0,44,561.0,1,0,,,0,00,412205,74705,81214,8121400,05,27,01,02,21,,,,,0003,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,04,0.0,44,637.0,1,0,,,0,00,751020,52442,47440,4744001,07,22,01,02,16,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,05,0.0,44,606.0,-1,0,,,0,00,421125,52426,47539,4753900,07,19,02,08,16,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,09,6.0,24,278.0,-1,1,,,0,00,411005,74705,81214,8121400,06,15,02,08,21,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,08,0.0,44,1092.0,1,0,,,0,00,782510,45225,42111,4211101,06,48,01,08,15,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,04,08,40.0,44,3240.0,-1,0,,,0,00,710205,45225,42111,4211101,05,47,01,02,15,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,01,3.0,44,663.0,-1,0,,,0,00,411005,36110,33295,3329501,07,19,02,02, 7,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,01,01,0.0,44,551.0,1,0,,,0,00,521110,52329,47814,4781400,06,45,01,01,16,,,,,0005,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,11,01,1.0,44,573.0,-1,0,,,0,00,783105,74705,81214,8121400,07,30,01,02,21,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,04,03,8.0,44,551.0,-1,0,,,0,00,521110,52337,47822,4782201,07,19,02,08,16,,,,,0008,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,01,0.0,44,600.0,1,0,,,0,00,422105,93025,96025,9602502,07,23,02,02,21,,,,,9999,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,01,09,0.0,44,902.0,1,0,,,0,00,322205,85111,86101,8610101,07,24,01,08,22,,,,,0016,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,01,0.0,44,688.0,1,0,,,0,00,521110,52337,47822,4782201,07,36,02,02,16,,,,,9999,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,06,0.0,44,4165.0,1,0,,,0,00,212420,67202,66291,6629100,09,25,01,08,19,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,07,25.0,44,591.0,-1,0,,,1,04,521125,52116,47113,4711301,05,37,02,02,16,,,,,0011,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,01,08,0.0,36,834.0,1,0,,,0,00,412110,74500,78302,7830200,08,21,01,08,19,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,01,08,0.0,44,582.0,1,0,,,0,00,848525,74500,78302,7830200,05,20,01,04,19,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,06,08,4.0,44,561.0,-1,0,,,0,00,514225,74993,82997,8299799,06,40,02,02,19,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,02,01,05,03,103.0,40,2428.0,-1,0,,,0,00,353235,65226,64221,6422100,09,37,02,02,18,,,,,0001,,999,,99,999,99,,999,99
2010,7,DF,5300108,530010,01,01,02,01,0.0,44,545.0,1,0,,,0,00,513415,55212,56112,5611201,05,23,01,02,21,,,,,0004,,999,,99,999,99,,999,99
2010,3,MS,5003306,500330,01,01,02,02,0.0,44,550.0,1,0,,,0,00,521110,52221,47211,4721104,07,22,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002902,500290,01,01,01,01,0.0,44,550.0,1,0,,,0,00,351505,52418,47717,4771704,07,31,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002951,500295,02,01,11,07,1.0,44,724.0,-1,0,,,0,00,622020,23400,19314,1931400,07,24,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5005707,500570,02,01,06,07,17.0,44,8514.0,-1,0,,,0,00,313115,23400,19314,1931400,09,52,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5001003,500100,02,01,11,02,3.0,44,543.0,-1,0,,,0,00,784205,15121,10121,1012101,04,45,01,06,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5001003,500100,01,01,02,02,0.0,44,540.0,1,0,,,0,00,784205,15121,10121,1012101,02,31,02,01,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,04,0.0,44,515.0,1,0,,,0,00,513205,55212,56112,5611201,09,18,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5006002,500600,01,01,01,09,0.0,44,561.0,1,0,,,0,00,414210,23400,19314,1931400,04,31,02,02,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5006002,500600,01,01,01,09,0.0,44,887.0,1,0,,,0,00,862140,23400,19314,1931400,04,21,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5006002,500600,02,01,04,09,1.0,44,523.0,-1,0,,,0,00,622110,23400,19314,1931400,04,21,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5006002,500600,01,01,02,09,0.0,44,561.0,1,0,,,0,00,811430,23400,19314,1931400,07,19,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,04,02,12.0,44,600.0,-1,0,,,0,00,521110,52434,47598,4759899,07,19,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,04,05,6.0,44,510.0,-1,0,,,0,00,717020,45217,41204,4120400,05,24,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,03,0.0,44,700.0,1,0,,,0,00,411005,71331,77331,7733100,07,34,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,03,0.0,44,546.0,1,0,,,0,00,514320,52493,47890,4789005,04,47,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002407,500240,01,01,01,08,0.0,44,523.0,1,0,,,0,00,622110,01139,01130,0113000,04,19,01,09,25,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,01,01,0.0,20,255.0,1,0,,,0,00,411005,74128,69206,6920601,06,17,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5005681,500568,01,01,01,04,0.0,44,510.0,1,0,,,0,00,763320,18120,14126,1412601,06,16,02,02,11,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,02,0.0,44,595.0,1,0,,,0,00,521130,52418,47717,4771702,07,25,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,06,0.0,44,600.0,1,0,,,0,00,514320,52299,47296,4729699,05,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,04,04,5.0,44,536.0,-1,0,,,0,00,517410,74705,81214,8121400,04,47,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,01,0.0,44,535.0,1,0,,,0,00,519935,50504,47318,4731800,07,28,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5007695,500769,01,01,01,01,0.0,44,510.0,1,0,,,0,00,513435,55220,56112,5611203,07,19,01,04,21,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,04,01,0.0,44,600.0,-1,0,,,0,00,411010,52493,47741,4774100,07,24,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5007695,500769,01,01,02,01,0.0,44,550.0,1,0,,,0,00,313220,52450,47512,4751200,06,18,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,01,0.0,44,650.0,1,0,,,0,00,991310,50105,45111,4511101,07,22,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,06,05,1.0,44,523.0,-1,0,,,0,00,717020,45217,41204,4120400,05,28,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,01,04,0.0,44,650.0,1,0,,,0,00,514225,75116,84116,8411600,05,30,02,08,24,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5003702,500370,01,01,02,06,0.0,44,700.0,1,0,,,0,00,823325,26301,23303,2330301,05,28,01,02, 2,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,06,0.0,44,510.0,1,0,,,0,00,783215,64122,53202,5320201,03,36,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5008305,500830,01,01,01,05,0.0,10,710.0,1,0,,,0,00,262615,80209,85201,8520100,09,39,02,08,23,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5005707,500570,01,01,02,02,0.0,44,751.0,1,0,,,0,00,411005,20109,16102,1610201,05,25,01,09, 7,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5005608,500560,01,01,02,04,0.0,44,510.0,1,0,,,0,00,514320,55212,56112,5611201,02,37,02,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5006200,500620,01,01,02,05,0.0,44,219.0,1,0,,,0,00,234770,80314,85317,8531700,09,30,01,02,23,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5001904,500190,01,01,02,02,0.0,44,545.0,1,0,,,0,00,717020,45225,42111,4211101,04,25,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5000609,500060,01,01,01,01,0.0,44,510.0,1,0,,,0,00,521110,52418,47717,4771701,03,23,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5008305,500830,02,01,06,05,1.0,44,550.0,-1,0,,,0,00,421125,52124,47113,4711302,07,30,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,03,0.0,20,0.0,1,0,,,0,00,231210,80152,85139,8513900,09,36,02,02,23,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5003702,500370,01,01,02,02,0.0,44,510.0,1,0,,,0,00,513435,55239,56201,5620103,06,23,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,02,0.0,44,600.0,1,0,,,0,00,521110,18120,14126,1412601,07,29,02,08,11,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5001003,500100,01,01,02,04,0.0,44,800.0,1,0,,,0,00,322205,85111,86101,8610101,07,27,02,02,22,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,04,0.0,44,535.0,1,0,,,0,00,414105,18120,14126,1412601,07,26,02,02,11,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5001003,500100,01,01,01,04,0.0,44,510.0,1,0,,,0,00,764005,19321,15327,1532700,08,20,02,02,12,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,02,01,04,06,13.0,36,539.0,-1,0,,,0,00,517410,55247,56201,5620101,05,33,01,04,13,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,02,06,0.0,44,997.0,1,0,,,0,00,762005,19100,15106,1510600,05,32,01,08, 9,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002704,500270,01,01,01,06,0.0,36,510.0,1,1,,,0,00,411005,52116,47113,4711301,06,17,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,3,MS,5002407,500240,01,01,02,07,0.0,44,583.0,1,0,,,0,00,848505,15121,10121,1012101,06,21,02,02,13,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501303,150130,01,01,02,06,0.0,44,1119.0,1,0,,,0,00,725205,45250,42928,4292801,04,33,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508126,150812,01,01,02,09,0.0,44,510.0,1,0,,,0,00,622110,23400,19314,1931400,02,44,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508126,150812,01,01,02,09,0.0,44,510.0,1,0,,,0,00,622110,23400,19314,1931400,02,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,09,0.0,44,1287.0,1,0,,,0,00,411005,74160,85503,8550302,09,21,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1500800,150080,01,01,02,04,0.0,44,510.0,1,0,,,0,00,412205,51551,46877,4687702,07,34,01,08,17,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502400,150240,01,01,02,03,0.0,44,609.0,1,0,,,0,00,782510,52299,47245,4724500,04,41,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,03,0.0,44,524.0,1,0,,,0,00,314115,52493,47890,4789099,07,23,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502103,150210,02,01,04,03,4.0,44,510.0,-1,0,,,0,00,783210,51390,46397,4639701,05,30,01,08,17,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1504208,150420,02,01,06,09,32.0,44,3852.0,-1,0,,,0,00,313215,27251,24237,2423702,07,44,01,08, 3,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1506807,150680,02,01,04,04,10.0,44,510.0,-1,0,,,0,00,823315,26417,23427,2342702,04,24,01,08, 2,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505502,150550,01,01,01,03,0.0,44,510.0,1,0,,,0,00,521135,50504,47318,4731800,06,18,01,04,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1503804,150380,01,01,02,03,0.0,44,900.0,1,0,,,0,00,252210,74128,69206,6920601,08,24,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502400,150240,01,01,02,04,0.0,44,568.0,1,0,,,0,00,783220,60267,49302,4930201,06,22,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,05,04,6.0,44,510.0,-1,0,,,0,00,512105,52299,47229,4722902,06,21,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,04,04,8.0,44,510.0,-1,0,,,0,00,521110,52329,47814,4781400,07,25,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1500800,150080,02,01,04,01,7.0,44,690.0,-1,0,,,0,00,782310,24619,20525,2052500,07,33,01,08,10,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505536,150553,01,01,01,01,0.0,44,698.0,1,0,,,0,00,782305,52434,47547,4754701,07,29,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,04,04,19.0,44,1800.0,-1,0,,,0,00,214205,74160,70204,7020400,09,31,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502400,150240,01,01,01,02,0.0,44,510.0,1,0,,,0,00,521110,52337,47822,4782201,07,20,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505536,150553,01,01,02,08,0.0,44,772.0,1,0,,,0,00,715505,45292,42995,4299599,05,54,01,09,15,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505536,150553,02,01,04,08,4.0,44,1236.0,-1,0,,,0,00,715210,45292,42995,4299599,07,30,01,09,15,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1500800,150080,02,01,06,09,14.0,44,695.0,-1,0,,,0,00,513205,85111,86101,8610101,07,28,01,08,22,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505502,150550,01,01,02,04,0.0,44,588.0,1,0,,,0,00,782220,20109,16102,1610202,02,27,01,08, 7,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,06,07,23.0,44,510.0,-1,0,,,0,00,914305,85111,86101,8610101,07,26,01,08,22,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502400,150240,02,01,04,05,36.0,44,730.0,-1,0,,,0,00,721105,60267,49302,4930202,04,26,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1506138,150613,01,01,01,01,0.0,44,730.0,1,0,,,0,00,716610,70408,81125,8112500,04,23,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,04,01,9.0,44,530.0,-1,0,,,0,00,514320,55212,56112,5611202,05,21,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1505536,150553,01,01,01,01,0.0,44,700.0,1,0,,,0,00,421125,52329,47814,4781400,07,22,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,01,0.0,1,0.0,1,0,,,0,00,234676,80993,85996,8599605,09,40,01,08,23,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508407,150840,02,01,04,03,14.0,44,726.0,-1,0,,,0,00,421125,52124,47113,4711302,07,22,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1504422,150442,02,01,04,04,4.0,44,510.0,-1,0,,,0,00,514225,63401,52508,5250805,05,20,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,04,0.0,44,510.0,1,0,,,0,00,519110,64122,53202,5320202,07,31,01,02,20,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502400,150240,02,01,04,03,29.0,44,510.0,-1,0,,,0,00,521125,52442,47440,4744099,06,23,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1502707,150270,02,01,04,07,17.0,44,515.0,-1,0,,,0,00,414210,19100,15106,1510600,02,21,01,08, 9,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,01,0.0,44,510.0,1,0,,,0,00,848310,15814,47211,4721101,07,30,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,05,0.0,44,730.0,1,0,,,0,00,716405,70408,81125,8112500,02,24,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,01,0.0,44,510.0,1,0,,,0,00,412205,52230,47229,4722901,07,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508126,150812,01,01,02,04,0.0,44,560.0,1,0,,,0,00,773125,20109,16102,1610202,02,24,01,02, 7,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501303,150130,02,01,04,06,95.0,44,1136.0,-1,0,,,0,00,782405,61212,50220,5022002,06,45,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,09,0.0,44,761.0,1,0,,,0,00,517330,74608,80111,8011101,07,40,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1500800,150080,01,01,02,01,0.0,44,720.0,1,0,,,0,00,782510,60267,49302,4930202,07,22,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,04,03,35.0,44,736.0,-1,0,,,0,00,641015,92614,93191,9319199,07,49,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,02,01,05,08,12.0,44,510.0,-1,0,,,0,00,514225,52116,47113,4711301,07,32,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508100,150810,02,01,04,09,6.0,44,686.0,-1,0,,,0,00,724325,45233,42120,4212000,04,23,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508100,150810,01,01,02,09,0.0,44,1735.0,1,0,,,0,00,782505,45233,42120,4212000,07,48,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,03,0.0,44,623.0,1,0,,,0,00,371410,92622,93298,9329804,07,28,02,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1504208,150420,01,01,02,01,0.0,44,510.0,1,0,,,0,00,521110,52337,47822,4782201,07,20,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1501402,150140,01,01,02,07,0.0,44,547.0,1,0,,,0,00,517420,74128,69206,6920601,07,26,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1508001,150800,01,01,02,01,0.0,36,620.0,1,0,,,0,00,772105,20109,16102,1610201,03,22,01,08, 7,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1504208,150420,02,01,04,04,39.0,44,540.0,-1,0,,,0,00,411005,52418,47717,4771701,05,21,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,6,PA,1506138,150613,01,01,02,01,0.0,44,510.0,1,0,,,0,00,521110,52329,47814,4781400,03,26,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107925,510792,01,01,02,05,0.0,44,881.0,1,0,,,0,00,724315,45217,41204,4120400,04,38,01,04,15,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103254,510325,01,01,02,01,0.0,30,528.0,1,1,,,0,00,412205,74128,69206,6920601,06,15,01,09,19,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107065,510706,01,01,02,01,0.0,44,650.0,1,0,,,0,00,519935,50202,45200,4520005,04,17,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107925,510792,02,01,04,01,22.0,44,1165.0,-1,0,,,0,00,782510,60267,49302,4930202,07,26,01,02,20,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5101407,510140,02,01,04,02,27.0,44,1015.0,-1,0,,,0,00,773105,20109,16102,1610201,06,21,01,02, 7,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107909,510790,01,01,02,01,0.0,44,609.0,1,0,,,0,00,414105,50300,45307,4530701,07,23,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103056,510305,01,01,02,02,0.0,44,620.0,1,0,,,0,00,784205,20222,16226,1622602,04,19,01,09, 7,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103403,510340,01,01,02,06,0.0,44,600.0,1,0,,,0,00,521115,65595,66134,6613400,07,20,02,08,18,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5105259,510525,01,01,02,01,0.0,44,555.0,1,0,,,0,00,514120,52434,47547,4754703,02,26,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107602,510760,01,01,02,01,0.0,44,568.0,1,0,,,0,00,412205,52450,47512,4751200,04,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103403,510340,01,01,02,05,0.0,44,583.0,1,0,,,0,00,513205,55212,56112,5611201,04,34,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107602,510760,02,01,06,02,6.0,44,4500.0,-1,0,,,0,00,214205,60267,49302,4930201,09,38,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5106422,510642,02,01,04,01,16.0,44,1726.0,-1,0,,,0,00,223410,52418,47717,4771701,09,76,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107875,510787,01,01,02,02,0.0,44,700.0,1,0,,,0,00,521125,52124,47113,4711302,06,18,01,04,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103403,510340,02,01,11,01,2.0,44,570.0,-1,0,,,0,00,521110,52329,47814,4781400,07,28,02,09,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107602,510760,02,01,04,05,38.0,44,1340.0,-1,0,,,0,00,724205,26301,23303,2330301,03,32,01,08, 2,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5108402,510840,01,01,02,01,0.0,44,570.0,1,0,,,0,00,513425,52418,47725,4772500,07,31,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107925,510792,01,01,02,06,0.0,44,540.0,1,0,,,0,00,784205,15148,10201,1020102,05,34,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5100201,510020,01,01,01,03,0.0,44,1500.0,1,0,,,0,00,711230,14109,08100,0810099,05,55,01,09, 1,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5106224,510622,01,01,02,03,0.0,44,800.0,1,0,,,0,00,724315,51616,46613,4661300,07,29,01,02,17,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103403,510340,02,01,06,04,32.0,44,1981.0,-1,0,,,0,00,914405,50105,45111,4511101,06,26,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103403,510340,01,01,02,01,0.0,44,528.0,1,0,,,0,00,513205,55212,56112,5611201,07,22,02,01,21,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5103007,510300,02,01,06,01,19.0,44,900.0,-1,0,,,0,00,321110,01155,01156,0115600,07,35,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2010,9,MT,5107602,510760,02,01,11,02,1.0,44,1057.0,-1,0,,,0,00,724415,29319,28330,2833000,07,32,01,08, 4,,,,,0000,,999,,99,999,99,,999,99
